id,debt_no,merchant_id,create_by,borrower_id,outer_borrower_id,listing_id,loan_no,outer_loan_no,loan_amt,total_period,period_no,due_date,status,init_principal,init_interest,init_fee_amt,init_amount,owing_principal,owing_interest,owing_fee_amt,owing_penalty_fee,owing_amount,paid_principal,paid_interest,paid_fee_amt,paid_penalty_fee,paid_notify_fee,paid_amount,overdue_day,last_repay_time,last_overdue_updatetime,last_overdue_fmt_time,peak_penalty_fee,peak_notify_fee,compensate_flag,compensate_time,version,isactive,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,inserttime,updatetime
,,,,a143fc23-f20b-4c92-ad50-34f91bbd0958,,,9.82E+17,,6400,12,12,2021/4/23,1,624.22,18.74,0,642.96,624.22,18.74,0,0,642.96,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a143fc23-f20b-4c92-ad50-34f91bbd0958,,,9.82E+17,,6400,12,5,2020/9/23,1,507.56,135.4,0,642.96,507.56,135.4,0,0,642.96,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a143fc23-f20b-4c92-ad50-34f91bbd0958,,,9.82E+17,,6400,12,10,2021/2/23,1,588.4,54.56,0,642.96,588.4,54.56,0,0,642.96,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a143fc23-f20b-4c92-ad50-34f91bbd0958,,,9.82E+17,,6400,12,4,2020/8/23,1,492.77,150.19,0,642.96,492.77,150.19,0,0,642.96,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a143fc23-f20b-4c92-ad50-34f91bbd0958,,,9.82E+17,,6400,12,9,2021/1/23,1,571.26,71.7,0,642.96,571.26,71.7,0,0,642.96,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6dfe46a5-ec1a-4fd7-ad5d-e08ef4b0e320,,,9.82E+17,,4200,6,6,2020/10/23,2,4516.38,135.48,0,4651.86,0,0,0,0,0,4516.38,135.48,0,0,,4651.86,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,6dfe46a5-ec1a-4fd7-ad5d-e08ef4b0e320,,,9.82E+17,,4200,6,3,2020/7/23,2,4133.1,518.76,0,4651.86,0,0,0,0,0,4133.1,518.76,0,0,,4651.86,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,6dfe46a5-ec1a-4fd7-ad5d-e08ef4b0e320,,,9.82E+17,,4200,6,5,2020/9/23,2,4384.8,267.06,0,4651.86,0,0,0,0,0,4384.8,267.06,0,0,,4651.86,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,6dfe46a5-ec1a-4fd7-ad5d-e08ef4b0e320,,,9.82E+17,,4200,6,2,2020/6/23,2,4012.74,639.12,0,4651.86,0,0,0,0,0,4012.74,639.12,0,0,,4651.86,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,6dfe46a5-ec1a-4fd7-ad5d-e08ef4b0e320,,,9.82E+17,,4200,6,1,2020/5/23,2,3895.86,756,0,4651.86,0,0,0,0,0,3895.86,756,0,0,,4651.86,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,6dfe46a5-ec1a-4fd7-ad5d-e08ef4b0e320,,,9.82E+17,,4200,6,4,2020/8/23,2,4257.12,394.74,0,4651.86,0,0,0,0,0,4257.12,394.74,0,0,,4651.86,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,10,2021/2/23,1,294.2,27.28,0,321.48,294.2,27.28,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,8,2020/12/23,1,277.31,44.17,0,321.48,277.31,44.17,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,7,2020/11/23,1,269.23,52.25,0,321.48,269.23,52.25,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,9,2021/1/23,1,285.63,35.85,0,321.48,285.63,35.85,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,3,2020/7/23,1,239.21,82.27,0,321.48,239.21,82.27,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,4,2020/8/23,1,246.39,75.09,0,321.48,246.39,75.09,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,6,2020/10/23,1,261.39,60.09,0,321.48,261.39,60.09,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,11,2021/3/23,1,303.02,18.46,0,321.48,303.02,18.46,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,2,2020/6/23,1,232.24,89.24,0,321.48,232.24,89.24,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,5,2020/9/23,1,253.78,67.7,0,321.48,253.78,67.7,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,1,2020/5/23,2,225.48,96,0,321.48,0,0,0,0,0,225.48,96,0,0,,321.48,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,c61264aa-2bc5-4e46-90db-4a1293bf8ad9,,,9.82E+17,,3200,12,12,2021/4/23,1,312.12,9.36,0,321.48,312.12,9.36,0,0,321.48,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,7,2020/11/23,1,353.37,68.57,0,421.94,353.37,68.57,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,10,2021/2/23,1,386.14,35.8,0,421.94,386.14,35.8,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,12,2021/4/23,1,409.65,12.29,0,421.94,409.65,12.29,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,9,2021/1/23,1,374.89,47.05,0,421.94,374.89,47.05,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,3,2020/7/23,1,313.96,107.98,0,421.94,313.96,107.98,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,6,2020/10/23,1,343.08,78.86,0,421.94,343.08,78.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,11,2021/3/23,1,397.72,24.22,0,421.94,397.72,24.22,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,5,2020/9/23,1,333.08,88.86,0,421.94,333.08,88.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,4,2020/8/23,1,323.38,98.56,0,421.94,323.38,98.56,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,8,2020/12/23,1,363.97,57.97,0,421.94,363.97,57.97,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,1,2020/5/23,2,295.94,126,0,421.94,0,0,0,0,0,295.94,126,0,0,,421.94,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,aa3c70d1-cd7c-42e6-bbe1-3d87f6bb4847,,,9.82E+17,,4200,12,2,2020/6/23,1,304.82,117.12,0,421.94,304.82,117.12,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,200dbce5-76dd-4044-9c9d-705be0ae8b17,,,9.82E+17,,2100,6,5,2020/9/23,1,365.4,22.25,0,387.65,365.4,22.25,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,200dbce5-76dd-4044-9c9d-705be0ae8b17,,,9.82E+17,,2100,6,1,2020/5/23,2,324.65,63,0,387.65,0,0,0,0,0,324.65,63,0,0,,387.65,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,200dbce5-76dd-4044-9c9d-705be0ae8b17,,,9.82E+17,,2100,6,3,2020/7/23,1,344.43,43.22,0,387.65,344.43,43.22,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,200dbce5-76dd-4044-9c9d-705be0ae8b17,,,9.82E+17,,2100,6,6,2020/10/23,1,376.37,11.28,0,387.65,376.37,11.28,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,200dbce5-76dd-4044-9c9d-705be0ae8b17,,,9.82E+17,,2100,6,4,2020/8/23,1,354.76,32.89,0,387.65,354.76,32.89,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,200dbce5-76dd-4044-9c9d-705be0ae8b17,,,9.82E+17,,2100,6,2,2020/6/23,1,334.39,53.26,0,387.65,334.39,53.26,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,12,2021/4/23,1,97.52,2.94,0,100.46,97.52,2.94,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,6,2020/10/23,1,81.68,18.78,0,100.46,81.68,18.78,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,11,2021/3/23,1,94.7,5.76,0,100.46,94.7,5.76,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,10,2021/2/23,1,91.94,8.52,0,100.46,91.94,8.52,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,7,2020/11/23,1,84.14,16.32,0,100.46,84.14,16.32,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,9,2021/1/23,1,89.26,11.2,0,100.46,89.26,11.2,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,8,2020/12/23,1,86.66,13.8,0,100.46,86.66,13.8,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,2,2020/6/23,1,72.58,27.88,0,100.46,72.58,27.88,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,5,2020/9/23,1,79.31,21.15,0,100.46,79.31,21.15,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,3,2020/7/23,1,74.75,25.71,0,100.46,74.75,25.71,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,4,2020/8/23,1,77,23.46,0,100.46,77,23.46,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7f957fbf-70e2-4d05-9448-faf04a03a7ba,,,9.82E+17,,1000,12,1,2020/5/23,2,70.46,30,0,100.46,0,0,0,0,0,70.46,30,0,0,,100.46,0,2020/5/18 19:24,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,10,2021/2/23,1,386.14,35.8,0,421.94,386.14,35.8,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,8,2020/12/23,1,363.97,57.97,0,421.94,363.97,57.97,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,12,2021/4/23,1,409.65,12.29,0,421.94,409.65,12.29,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,11,2021/3/23,1,397.72,24.22,0,421.94,397.72,24.22,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,3,2020/7/23,1,313.96,107.98,0,421.94,313.96,107.98,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,7,2020/11/23,1,353.37,68.57,0,421.94,353.37,68.57,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,5,2020/9/23,1,333.08,88.86,0,421.94,333.08,88.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,4,2020/8/23,1,323.38,98.56,0,421.94,323.38,98.56,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,1,2020/5/23,2,295.94,126,0,421.94,0,0,0,0,0,295.94,126,0,0,,421.94,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,9,2021/1/23,1,374.89,47.05,0,421.94,374.89,47.05,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,2,2020/6/23,1,304.82,117.12,0,421.94,304.82,117.12,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,8ba87c18-4eb6-4512-8472-0722a2e0d252,,,9.82E+17,,4200,12,6,2020/10/23,1,343.08,78.86,0,421.94,343.08,78.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,10,2021/2/24,1,386.14,35.8,0,421.94,386.14,35.8,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,6,2020/10/24,1,343.08,78.86,0,421.94,343.08,78.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,7,2020/11/24,1,353.36,68.58,0,421.94,353.36,68.58,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,2,2020/6/24,2,304.82,117.12,0,421.94,0,0,0,0,0,304.82,117.12,0,0,,421.94,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,3,2020/7/24,1,313.96,107.98,0,421.94,313.96,107.98,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,4,2020/8/24,1,323.38,98.56,0,421.94,323.38,98.56,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,5,2020/9/24,1,333.08,88.86,0,421.94,333.08,88.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,12,2021/4/24,1,409.68,12.26,0,421.94,409.68,12.26,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,9,2021/1/24,1,374.88,47.06,0,421.94,374.88,47.06,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,11,2021/3/24,1,397.72,24.22,0,421.94,397.72,24.22,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,8,2020/12/24,1,363.96,57.98,0,421.94,363.96,57.98,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,011c7349-9904-4302-bf6f-006a48607761,,,9.82E+17,,2100,12,1,2020/5/24,2,295.94,126,0,421.94,0,0,0,0,0,295.94,126,0,0,,421.94,0,2020/5/19 20:25,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,9,2021/1/24,1,374.89,47.05,0,421.94,374.89,47.05,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,2,2020/6/24,1,304.82,117.12,0,421.94,304.82,117.12,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,4,2020/8/24,1,323.38,98.56,0,421.94,323.38,98.56,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,5,2020/9/24,1,333.08,88.86,0,421.94,333.08,88.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,6,2020/10/24,1,343.08,78.86,0,421.94,343.08,78.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,8,2020/12/24,1,363.97,57.97,0,421.94,363.97,57.97,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,7,2020/11/24,1,353.37,68.57,0,421.94,353.37,68.57,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,12,2021/4/24,1,409.65,12.29,0,421.94,409.65,12.29,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,11,2021/3/24,1,397.72,24.22,0,421.94,397.72,24.22,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,10,2021/2/24,1,386.14,35.8,0,421.94,386.14,35.8,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,1,2020/5/24,2,295.94,126,0,421.94,0,0,0,0,0,295.94,126,0,0,,421.94,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,9365417d-1566-47dc-a41e-2cec39f4132c,,,9.82E+17,,4200,12,3,2020/7/24,1,313.96,107.98,0,421.94,313.96,107.98,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,1,2020/5/24,2,84.55,36,0,120.55,0,0,0,0,0,84.55,36,0,0,,120.55,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,5,2020/9/24,1,95.17,25.38,0,120.55,95.17,25.38,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,6,2020/10/24,1,98.02,22.53,0,120.55,98.02,22.53,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,12,2021/4/24,1,117.07,3.48,0,120.55,117.07,3.48,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,9,2021/1/24,1,107.11,13.44,0,120.55,107.11,13.44,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,11,2021/3/24,1,113.63,6.92,0,120.55,113.63,6.92,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,7,2020/11/24,1,100.96,19.59,0,120.55,100.96,19.59,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,2,2020/6/24,1,87.09,33.46,0,120.55,87.09,33.46,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,4,2020/8/24,1,92.39,28.16,0,120.55,92.39,28.16,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,8,2020/12/24,1,103.99,16.56,0,120.55,103.99,16.56,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,10,2021/2/24,1,110.32,10.23,0,120.55,110.32,10.23,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,2d023eb1-4c65-4f84-bb41-4f2af6f721f5,,,9.82E+17,,1200,12,3,2020/7/24,1,89.7,30.85,0,120.55,89.7,30.85,0,0,120.55,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,12,2021/4/24,1,819.3,24.58,0,843.88,819.3,24.58,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,9,2021/1/24,1,749.78,94.1,0,843.88,749.78,94.1,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,7,2020/11/24,1,706.74,137.14,0,843.88,706.74,137.14,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,4,2020/8/24,1,646.76,197.12,0,843.88,646.76,197.12,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,5,2020/9/24,1,666.16,177.72,0,843.88,666.16,177.72,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,2,2020/6/24,2,609.64,234.24,0,843.88,0,0,0,0,0,609.64,234.24,0,0,,843.88,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,8,2020/12/24,1,727.94,115.94,0,843.88,727.94,115.94,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d5da5776-94c0-4bb9-ac97-fab73ce63759,,,9.82E+17,,4200,12,6,2020/10/24,1,686.16,157.72,0,843.88,686.16,157.72,0,0,843.88,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
